         4758053 function calls (4748771 primitive calls) in 10.335 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      890    0.002    0.000    0.002    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
       63    0.000    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/requests/sessions.py:98(get_redirect_target)
       56    0.000    0.000    0.002    0.000 /usr/lib/python3.6/http/client.py:400(_close_conn)
      112    0.000    0.000    0.002    0.000 /usr/lib/python3.6/genericpath.py:16(exists)
       56    0.000    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/response.py:38(assert_header_parsing)
     1134    0.001    0.000    0.002    0.000 /usr/lib/python3.6/email/utils.py:51(_has_surrogates)
        7    0.000    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:346(read)
      224    0.001    0.000    0.002    0.000 /usr/lib/python3.6/http/cookiejar.py:1644(set_cookie)
      350    0.001    0.000    0.002    0.000 /usr/lib/python3.6/http/cookiejar.py:1200(vals_sorted_by_key)
      119    0.000    0.000    0.002    0.000 /usr/lib/python3.6/urllib/parse.py:450(urlunparse)
      889    0.002    0.000    0.002    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
      336    0.001    0.000    0.002    0.000 /usr/lib/python3.6/urllib/parse.py:154(hostname)
       98    0.001    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/requests/adapters.py:144(init_poolmanager)
       14    0.000    0.000    0.002    0.000 /usr/lib/python3.6/http/cookiejar.py:1109(return_ok_verifiability)
       49    0.001    0.000    0.002    0.000 /usr/lib/python3.6/inspect.py:2730(__init__)
      532    0.001    0.000    0.002    0.000 /usr/lib/python3.6/enum.py:267(__call__)
       56    0.001    0.000    0.002    0.000 {method 'close' of '_io.BufferedReader' objects}
      127    0.002    0.000    0.002    0.000 {built-in method posix.stat}
     1141    0.001    0.000    0.002    0.000 /usr/lib/python3.6/queue.py:239(_qsize)
       53    0.000    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/bs4/element.py:950(get_text)
      154    0.000    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:515(<listcomp>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.6/_strptime.py:273(compile)
       56    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/poolmanager.py:57(_default_key_normalizer)
      707    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:78(readline)
     1141    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:242(__exit__)
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/bs4/builder/_lxml.py:60(initialize_soup)
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/connectionpool.py:201(_new_conn)
       49    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/bs4/builder/__init__.py:42(lookup)
        7    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/sessions.py:227(rebuild_auth)
      224    0.001    0.000    0.001    0.000 /usr/lib/python3.6/copy.py:66(copy)
       64    0.001    0.000    0.001    0.000 {built-in method builtins.print}
       53    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/bs4/element.py:955(<listcomp>)
       56    0.001    0.000    0.001    0.000 {method 'sendall' of '_socket.socket' objects}
      505    0.001    0.000    0.001    0.000 {built-in method builtins.min}
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:526(prepare_auth)
       49    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/bs4/dammit.py:217(__init__)
       63    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:702(is_redirect)
       56    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/message.py:213(get_payload)
     2247    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.6/_strptime.py:12(<module>)
       63    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/utils.py:635(<lambda>)
      546    0.001    0.000    0.001    0.000 /usr/lib/python3.6/queue.py:245(_get)
        7    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/connection.py:7(is_connection_dropped)
       49    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:278(_flush_decoder)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.6/sre_compile.py:542(_code)
    72/13    0.000    0.000    0.001    0.000 /usr/lib/python3.6/abc.py:196(__subclasscheck__)
      105    0.001    0.000    0.001    0.000 {function HTTPResponse.close at 0x7f17080e9510}
      168    0.001    0.000    0.001    0.000 /usr/lib/python3.6/cgi.py:301(_parseparam)
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/utils.py:833(get_auth_from_url)
      119    0.000    0.000    0.001    0.000 /usr/lib/python3.6/contextlib.py:157(helper)
        7    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/wait.py:29(wait_for_read)
      210    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/cookiejar.py:1002(set_ok_domain)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.6/_strptime.py:185(__init__)
        7    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/wait.py:9(_wait_for_io_events)
     2037    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
       56    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/utils.py:524(requote_uri)
       98    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/poolmanager.py:151(__init__)
      998    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/bs4/element.py:925(_all_strings)
       42    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/bs4/element.py:798(for_name_and_ids)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:370(_check_close)
       49    0.000    0.000    0.001    0.000 /usr/lib/python3.6/queue.py:27(__init__)
     16/4    0.000    0.000    0.001    0.000 /usr/lib/python3.6/sre_compile.py:64(_compile)
      112    0.001    0.000    0.001    0.000 {method 'readlines' of '_io._IOBase' objects}
       56    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:202(_init_length)
       56    0.001    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:649(close)
      224    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/message.py:29(_splitparam)
     1071    0.001    0.000    0.001    0.000 {method 'rstrip' of 'bytes' objects}
       63    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:325(geturl)
      154    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/hooks.py:17(default_hooks)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/cookiejar.py:1713(clear_expired_cookies)
      105    0.000    0.000    0.001    0.000 /usr/lib/python3.6/logging/__init__.py:1286(debug)
     1092    0.001    0.000    0.001    0.000 {method 'acquire' of '_thread.lock' objects}
       49    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/bs4/builder/_lxml.py:67(_register_namespaces)
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:69(_get_decoder)
      140    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:377(_splitparams)
        7    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:480(urljoin)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:70(close)
       49    0.001    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:139(__init__)
       98    0.000    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:97(_intenum_converter)
     2541    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
      119    0.001    0.000    0.001    0.000 /usr/lib/python3.6/contextlib.py:59(__init__)
      246    0.001    0.000    0.001    0.000 {method 'split' of 'bytes' objects}
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:444(prepare_body)
      336    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:190(_hostinfo)
     2968    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:98(_noop)
      441    0.001    0.000    0.001    0.000 /usr/lib/python3.6/_collections_abc.py:676(items)
      112    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/connectionpool.py:292(_get_timeout)
      119    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:461(urlunsplit)
    83/36    0.000    0.000    0.001    0.000 {built-in method builtins.issubclass}
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.6/sre_parse.py:844(parse)
      539    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/message.py:479(set_raw)
      356    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
       14    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/cookiejar.py:1147(return_ok_domain)
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:568(prepare_hooks)
      217    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/timeout.py:93(__init__)
       56    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:53(__init__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.6/netrc.py:1(<module>)
      105    0.000    0.000    0.001    0.000 /usr/lib/python3.6/logging/__init__.py:1544(isEnabledFor)
     1141    0.001    0.000    0.001    0.000 {method '__enter__' of '_thread.lock' objects}
      105    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/url.py:22(__new__)
      532    0.001    0.000    0.001    0.000 /usr/lib/python3.6/enum.py:517(__new__)
      259    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/structures.py:59(__iter__)
      539    0.001    0.000    0.001    0.000 {method 'setdefault' of 'collections.OrderedDict' objects}
       56    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:282(__init__)
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/connection.py:106(__init__)
      196    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/utils.py:854(check_header_validity)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:417(flush)
     1652    0.001    0.000    0.001    0.000 {method 'partition' of 'str' objects}
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:171(register_hook)
      8/4    0.000    0.000    0.001    0.000 /usr/lib/python3.6/sre_parse.py:407(_parse_sub)
        7    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:438(read)
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:57(__init__)
      210    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/cookiejar.py:873(__init__)
      147    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/sessions.py:74(<listcomp>)
      147    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:215(__init__)
     14/4    0.000    0.000    0.001    0.000 /usr/lib/python3.6/sre_parse.py:470(_parse)
      111    0.000    0.000    0.001    0.000 /usr/lib/python3.6/enum.py:803(__and__)
      546    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/_collections.py:180(__iter__)
      462    0.001    0.000    0.001    0.000 {method 'acquire' of '_thread.RLock' objects}
      245    0.000    0.000    0.001    0.000 /usr/lib/python3.6/inspect.py:2779(<genexpr>)
      112    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/timeout.py:156(clone)
       98    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/packages/six.py:577(itervalues)
      308    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:74(RLock)
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/bs4/dammit.py:272(strip_byte_order_mark)
        7    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:422(_copy_cookie_jar)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/cookiejar.py:1275(_cookie_attrs)
       93    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/bs4/element.py:1614(__init__)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:197(_new_message)
       49    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:218(__init__)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.6/_strptime.py:250(pattern)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/retry.py:294(is_retry)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:485(closed)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.6/socket.py:560(__init__)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:415(copy)
     1309    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/structures.py:60(<genexpr>)
       98    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/_collections.py:43(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:743(get_code)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1169(domain_return_ok)
      196    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/dammit.py:229(_usable)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:470(readinto)
       21    0.000    0.000    0.000    0.000 /home/drribeiro/PycharmProjects/CrawlerReport/utils.py:5(hasNumbers)
      105    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1565(_process_rfc2109_cookies)
       73    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      753    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:474(getheader)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:61(path_url)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_strptime.py:52(__init__)
      224    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:85(unverifiable)
      588    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      287    0.000    0.000    0.000    0.000 {method 'fullmatch' of '_sre.SRE_Pattern' objects}
       98    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/sessions.py:710(mount)
      119    0.000    0.000    0.000    0.000 /usr/lib/python3.6/contextlib.py:79(__enter__)
       44    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_strptime.py:29(_getlang)
      546    0.000    0.000    0.000    0.000 /usr/lib/python3.6/queue.py:242(_put)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:386(_splitnetloc)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:223(_compile_charset)
      105    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/url.py:99(split_first)
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/builder/_lxml.py:97(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1191(path_return_ok)
      112    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/message.py:120(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:870(_find_spec)
       98    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/retry.py:152(__init__)
       98    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:724(iter_content)
       79    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_weakrefset.py:58(__iter__)
      112    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:122(pushlines)
      364    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      105    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:337(split_header_words)
       49    0.000    0.000    0.000    0.000 /usr/lib/python3.6/encodings/idna.py:147(encode)
      287    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:1243(<genexpr>)
      644    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:46(_debug)
     1141    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      105    0.000    0.000    0.000    0.000 /usr/lib/python3.6/logging/__init__.py:1530(getEffectiveLevel)
       49    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1149(find_spec)
       44    0.000    0.000    0.000    0.000 /usr/lib/python3.6/locale.py:565(getlocale)
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/timeout.py:140(from_float)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1117(_get_spec)
      846    0.000    0.000    0.000    0.000 /home/drribeiro/PycharmProjects/CrawlerReport/utils.py:6(<genexpr>)
       49    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:399(register)
      259    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/_internal_utils.py:14(to_native_string)
      223    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/utils.py:500(unquote_unreserved)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/shlex.py:1(<module>)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/sessions.py:691(get_adapter)
      322    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1732(__iter__)
      350    0.000    0.000    0.000    0.000 {built-in method time.time}
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1233(find_spec)
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/response.py:69(is_response_to_head)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:565(DefaultSelector)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/retry.py:285(_is_method_retryable)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/_collections.py:50(__getitem__)
       64    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:997(_handle_fromlist)
      112    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/connection.py:88(_set_socket_options)
      210    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:955(set_ok_version)
      343    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:995(_output)
      336    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       49    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:836(__init__)
      525    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/connection.py:154(_prepare_conn)
      462    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:485(_compile_bytecode)
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/utils.py:99(super_len)
        3    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
      112    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
      210    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:982(set_ok_name)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.6/socket.py:403(_decref_socketios)
       98    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:522(supports_chunked_reads)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:250(_optimize_charset)
      392    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:2500(name)
      371    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       56    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:60(__getattr__)
      651    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/timeout.py:103(_validate_timeout)
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/_collections.py:57(__setitem__)
      217    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:913(is_blocked)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:392(__init__)
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/models.py:331(prepare_method)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:210(_pop_message)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.6/copy.py:268(_reconstruct)
      113    0.000    0.000    0.000    0.000 {built-in method builtins.max}
      112    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/response.py:150(<genexpr>)
       98    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:159(isfunction)
      136    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      980    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      105    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
       49    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:146(username)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/message.py:303(set_payload)
      224    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
       98    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/sessions.py:716(<listcomp>)
      126    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:105(__init__)
      133    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:428(isclosed)
       98    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/adapters.py:55(__init__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_strptime.py:231(__seqToRE)
      224    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      595    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/connectionpool.py:67(__init__)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/adapters.py:201(cert_verify)
       98    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/element.py:1033(__setitem__)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/message.py:181(is_multipart)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:281(__exit__)
       98    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/hooks.py:23(dispatch_hook)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:418(select)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_collections_abc.py:790(pop)
      210    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       49    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
       56    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
       44    0.000    0.000    0.000    0.000 /usr/lib/python3.6/locale.py:462(_parse_localename)
       14    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:59(_syscall_wrapper)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:192(register)
       49    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:482(_compile_info)
      199    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/selectors.py:451(close)
       43    0.000    0.000    0.000    0.000 {built-in method now}
       49    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:600(unquote)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/request.py:77(set_file_position)
       38    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_strptime.py:100(__calc_month)
      308    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/hooks.py:18(<genexpr>)
       43    0.000    0.000    0.000    0.000 /home/drribeiro/PycharmProjects/CrawlerReport/requests_example/GetterESAJ826ByName.py:59(<listcomp>)
      112    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
       49    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_collections_abc.py:701(__len__)
       49    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:178(_userinfo)
      112    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
       98    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
      252    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/requests/cookies.py:112(info)
      210    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:1061(set_ok_port)
       90    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/element.py:351(_last_descendant)
      217    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:928(is_not_allowed)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/poolmanager.py:281(_merge_pool_kwargs)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:564(module_from_spec)
       49    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       69    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_weakrefset.py:26(__exit__)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/util/timeout.py:171(start_connect)
      412    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       49    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/bs4/builder/_lxml.py:280(default_parser)
       50    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_strptime.py:246(<genexpr>)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/parser.py:18(__init__)
