         1502840 function calls (1498301 primitive calls) in 2.755 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       24    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\contextlib.py:116(__exit__)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\element.py:1048(__getattr__)
        9    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\socket.py:412(_real_close)
      101    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\queue.py:121(put)
      202    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\threading.py:335(notify)
        9    0.001    0.000    0.001    0.000 {function socket.close at 0x02B10810}
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\message.py:451(items)
      324    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\structures.py:51(__getitem__)
       18    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\dammit.py:239(encodings)
        4    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_compile.py:759(compile)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:160(__init__)
      200    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\request.py:2617(getproxies_registry)
      137    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\feedparser.py:128(__next__)
        3    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:793(get_code)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\message.py:459(<listcomp>)
        7    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\builder\_lxml.py:255(doctype)
        9    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\poolmanager.py:172(_new_pool)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:303(_init_decoder)
        2    0.000    0.000    0.001    0.001 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:406(read)
       18    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
        9    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\sessions.py:365(__init__)
       22    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\cookies.py:348(update)
       22    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:767(select_proxy)
       20    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\cookies.py:529(merge_cookies)
     1097    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_collections_abc.py:719(__iter__)
       57    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:1185(putheader)
      139    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\_collections.py:151(__getitem__)
      435    0.001    0.000    0.001    0.000 {built-in method builtins.getattr}
       37    0.001    0.000    0.001    0.000 {built-in method winreg.QueryValueEx}
       20    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:403(close)
        4    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1106(return_ok_verifiability)
       40    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1249(__init__)
        9    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\connectionpool.py:159(__init__)
       22    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:349(_error_catcher)
        1    0.000    0.000    0.001    0.001 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\netrc.py:1(<module>)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:226(__init__)
       40    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1377(_normalized_cookie_tuples)
        9    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:82(_encode_params)
      403    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\response.py:38(assert_header_parsing)
        1    0.000    0.000    0.001    0.001 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:12(<module>)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\feedparser.py:101(push)
      766    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
       13    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:224(release_conn)
       63    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\sessions.py:49(merge_setting)
      219    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\utils.py:51(_has_surrogates)
        9    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\dammit.py:298(find_declared_encoding)
        1    0.000    0.000    0.001    0.001 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:182(__init__)
       44    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1654(set_cookie)
      378    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
       11    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\socket.py:221(makefile)
       13    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\structures.py:80(copy)
    94/70    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1214(deepvalues)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\connectionpool.py:250(_put_conn)
       44    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\copy.py:66(copy)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\adapters.py:329(request_url)
       87    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_collections_abc.py:664(__contains__)
       33    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\element.py:950(get_text)
      104    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\_collections.py:209(add)
      410    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\connectionpool.py:212(_get_conn)
     2491    0.001    0.000    0.001    0.000 {method 'upper' of 'str' objects}
       22    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\ntpath.py:287(expanduser)
        9    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:865(urlencode)
        9    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:114(_get_decoder)
     1183    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_collections_abc.py:698(__init__)
       36    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\inspect.py:2467(__init__)
       33    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\element.py:955(<listcomp>)
      259    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\structures.py:46(__setitem__)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:475(get_encoding_from_headers)
       92    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:154(hostname)
      137    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\feedparser.py:78(readline)
        1    0.000    0.000    0.001    0.001 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:270(compile)
        9    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:64(__init__)
        2    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:328(copy)
       31    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\element.py:1398(__init__)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\feedparser.py:139(__init__)
       42    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:377(_splitparams)
      188    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
      108    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:826(quote_plus)
      632    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\element.py:925(_all_strings)
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\message.py:213(get_payload)
        4    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1144(return_ok_domain)
        4    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:919(parse)
        3    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:914(get_data)
       44    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\message.py:29(_splitparam)
       58    0.001    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\threading.py:75(RLock)
      8/4    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:417(_parse_sub)
        2    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:496(urljoin)
        9    0.001    0.000    0.001    0.000 {built-in method zlib.decompressobj}
     14/4    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_parse.py:475(_parse)
       20    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\url.py:136(parse_url)
        9    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\__init__.py:348(reset)
        4    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_compile.py:598(_code)
        2    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:436(read)
       24    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:466(urlunparse)
      201    0.001    0.000    0.001    0.000 {method 'rstrip' of 'bytes' objects}
       22    0.001    0.000    0.001    0.000 {method 'readlines' of '_io._IOBase' objects}
       11    0.000    0.000    0.001    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:1061(putrequest)
      202    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\threading.py:255(_is_owned)
      211    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\threading.py:240(__enter__)
       70    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1210(vals_sorted_by_key)
       13    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\sessions.py:97(get_redirect_target)
      680    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:450(_parse_content_type_header)
       40    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:999(set_ok_domain)
       58    0.000    0.000    0.000    0.000 {method '_checkReadable' of '_io._IOBase' objects}
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\adapters.py:113(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:398(_close_conn)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\builder\_lxml.py:88(parser_for)
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:49(__init__)
       31    0.000    0.000    0.000    0.000 {function HTTPResponse.close at 0x02D18858}
       13    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:702(<lambda>)
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:247(pattern)
       11    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
      223    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       29    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\cookies.py:521(<listcomp>)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\poolmanager.py:59(_default_key_normalizer)
       63    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:284(to_key_val_list)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:441(prepare_headers)
      211    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\threading.py:243(__exit__)
       24    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\contextlib.py:237(helper)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:255(_init_length)
      132    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      104    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\message.py:479(set_raw)
       92    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:190(_hostinfo)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\connection.py:7(is_connection_dropped)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\feedparser.py:70(close)
     16/4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_compile.py:71(_compile)
       20    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\wait.py:139(wait_for_read)
      615    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:98(_noop)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\element.py:87(__new__)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:589(requote_uri)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:338(_flush_decoder)
      211    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\queue.py:14(_qsize)
       13    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:325(geturl)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:369(_check_close)
       13    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:707(is_redirect)
      400    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:468(readinto)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1171(domain_return_ok)
       62    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\enum.py:284(__call__)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1723(clear_expired_cookies)
       86    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
      104    0.000    0.000    0.000    0.000 {method 'setdefault' of 'collections.OrderedDict' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\client.py:415(flush)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\cookies.py:426(_copy_cookie_jar)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\inspect.py:2750(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
       28    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:26(_getlang)
        3    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\builder\__init__.py:42(lookup)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\wait.py:68(select_wait_for_socket)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\cookies.py:414(copy)
       24    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\contextlib.py:81(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1197(path_return_ok)
    60/13    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\abc.py:141(__subclasscheck__)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\socket.py:652(close)
      106    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\_collections.py:181(__iter__)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\dammit.py:217(__init__)
       93    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      101    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\queue.py:20(_get)
      241    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\crawlerreport\utils.py:18(hasNumbers)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\utils.py:802(default_headers)
       31    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\queue.py:33(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\shlex.py:1(<module>)
       24    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\urllib\parse.py:477(urlunsplit)
    60/13    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        2    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\wait.py:41(_retry_on_intr)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\feedparser.py:197(_new_message)
       20    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1575(_process_rfc2109_cookies)
       28    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\locale.py:571(getlocale)
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\wait.py:124(wait_for_socket)
      202    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:1285(_cookie_attrs)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\builder\_lxml.py:60(initialize_soup)
       17    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_compile.py:276(_optimize_charset)
       40    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:870(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\adapters.py:146(init_poolmanager)
        7    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\bs4\element.py:798(for_name_and_ids)
       22    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\connectionpool.py:290(_get_timeout)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\feedparser.py:53(__init__)
       86    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_collections_abc.py:676(items)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\socket.py:139(__init__)
       42    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\timeout.py:93(__init__)
       38    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\connectionpool.py:199(_new_conn)
       44    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\cookies.py:84(unverifiable)
      211    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       76    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       20    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
       24    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\contextlib.py:107(__enter__)
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\sre_compile.py:536(_compile_info)
      508    0.000    0.000    0.000    0.000 C:\Users\duanr\crawlerreport\utils.py:19(<genexpr>)
       22    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\email\message.py:120(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\requests\models.py:534(prepare_auth)
       46    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\response.py:534(getheader)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\retry.py:305(is_retry)
        4    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\copy.py:268(_reconstruct)
      143    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      113    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
       18    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\poolmanager.py:153(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
        1    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\_strptime.py:97(__calc_month)
      129    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\http\cookiejar.py:43(_debug)
       22    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\site-packages\urllib3\util\timeout.py:156(clone)
       20    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\logging\__init__.py:1361(debug)
       11    0.000    0.000    0.000    0.000 C:\Users\duanr\AppData\Local\Programs\Python\Python37-32\lib\socket.py:563(__init__)
